"Year","Period.Desc.","Trade.Flow","Reporter","Commodity.Code","Netweight..kg.","Period"
2010,"October 2010","Exports","Czech Rep.",404,200000,"ёхэ-фхъ"
2010,"October 2010","Exports","United States of America",404,NA,"ёхэ-фхъ"
2010,"October 2010","Exports","Italy",404,1300,"ёхэ-фхъ"
2010,"October 2010","Exports","Finland",404,481700,"ёхэ-фхъ"
2010,"October 2010","Exports","Estonia",404,272000,"ёхэ-фхъ"
2010,"October 2010","Exports","Poland",404,887000,"ёхэ-фхъ"
2010,"October 2010","Exports","EU-28",404,3804740,"ёхэ-фхъ"
2010,"October 2010","Exports","Germany",404,217509,"ёхэ-фхъ"
2010,"October 2010","Exports","New Zealand",404,67200,"ёхэ-фхъ"
2011,"October 2011","Exports","EU-28",404,2042975,"ёхэ-фхъ"
2011,"October 2011","Exports","Poland",404,282000,"ёхэ-фхъ"
2011,"October 2011","Exports","Spain",404,47400,"ёхэ-фхъ"
2011,"October 2011","Exports","Hungary",404,2100,"ёхэ-фхъ"
2011,"October 2011","Exports","France",404,79000,"ёхэ-фхъ"
2011,"October 2011","Exports","Italy",404,800,"ёхэ-фхъ"
2011,"October 2011","Exports","Netherlands",404,200912,"ёхэ-фхъ"
2011,"October 2011","Exports","Ukraine",404,500000,"ёхэ-фхъ"
2011,"October 2011","Exports","Lithuania",404,482000,"ёхэ-фхъ"
2011,"October 2011","Exports","Latvia",404,2000,"ёхэ-фхъ"
2011,"October 2011","Exports","Germany",404,214016,"ёхэ-фхъ"
2011,"October 2011","Exports","Switzerland",404,50000,"ёхэ-фхъ"
2011,"October 2011","Exports","Finland",404,539300,"ёхэ-фхъ"
2011,"October 2011","Exports","Estonia",404,195400,"ёхэ-фхъ"
2011,"October 2011","Exports","Belarus",404,3167029,"ёхэ-фхъ"
2011,"October 2011","Imports","Belarus",404,30019,"ёхэ-фхъ"
2011,"October 2011","Imports","Kyrgyzstan",404,7000,"ёхэ-фхъ"
2011,"October 2011","Imports","Kazakhstan",404,10077,"ёхэ-фхъ"
2012,"October 2012","Exports","France",404,355400,"ёхэ-фхъ"
2012,"October 2012","Exports","Ukraine",404,800000,"ёхэ-фхъ"
2012,"October 2012","Exports","Spain",404,48000,"ёхэ-фхъ"
2012,"October 2012","Exports","EU-28",404,1746484,"ёхэ-фхъ"
2012,"October 2012","Exports","Hungary",404,2400,"ёхэ-фхъ"
2012,"October 2012","Exports","Germany",404,187700,"ёхэ-фхъ"
2012,"October 2012","Exports","Lithuania",404,206000,"ёхэ-фхъ"
2012,"October 2012","Exports","Netherlands",404,121312,"ёхэ-фхъ"
2012,"October 2012","Exports","Poland",404,303375,"ёхэ-фхъ"
2012,"October 2012","Exports","Belgium",404,4828,"ёхэ-фхъ"
2012,"October 2012","Imports","Kazakhstan",404,82100,"ёхэ-фхъ"
2012,"October 2012","Exports","Czech Rep.",404,25000,"ёхэ-фхъ"
2012,"October 2012","Exports","Estonia",404,34100,"ёхэ-фхъ"
2012,"October 2012","Exports","Finland",404,383400,"ёхэ-фхъ"
2012,"October 2012","Exports","Belarus",404,5544476,"ёхэ-фхъ"
2012,"October 2012","Exports","Italy",404,75000,"ёхэ-фхъ"
2012,"October 2012","Imports","Kyrgyzstan",404,56605,"ёхэ-фхъ"
2012,"October 2012","Imports","Belarus",404,176766,"ёхэ-фхъ"
2013,"October 2013","Exports","Netherlands",404,825655,"ёхэ-фхъ"
2013,"October 2013","Exports","Argentina",404,100000,"ёхэ-фхъ"
2013,"October 2013","Exports","Czech Rep.",404,298100,"ёхэ-фхъ"
2013,"October 2013","Exports","New Zealand",404,22738,"ёхэ-фхъ"
2013,"October 2013","Imports","Russian Federation",404,285000,"ёхэ-фхъ"
2013,"October 2013","Re-imports","Russian Federation",404,285000,"ёхэ-фхъ"
2013,"October 2013","Exports","Hungary",404,6,"ёхэ-фхъ"
2013,"October 2013","Exports","Slovakia",404,67950,"ёхэ-фхъ"
2013,"October 2013","Exports","France",404,615600,"ёхэ-фхъ"
2013,"October 2013","Exports","EU-28",404,4533239,"ёхэ-фхъ"
2013,"October 2013","Exports","Lithuania",404,262000,"ёхэ-фхъ"
2013,"October 2013","Imports","Kazakhstan",404,11925,"ёхэ-фхъ"
2013,"October 2013","Imports","Kyrgyzstan",404,45602,"ёхэ-фхъ"
2013,"October 2013","Exports","Finland",404,430300,"ёхэ-фхъ"
2013,"October 2013","Exports","Ukraine",404,1740000,"ёхэ-фхъ"
2013,"October 2013","Imports","Belarus",404,310707,"ёхэ-фхъ"
2013,"October 2013","Exports","Portugal",404,49500,"ёхэ-фхъ"
2013,"October 2013","Exports","Italy",404,75000,"ёхэ-фхъ"
2013,"October 2013","Exports","Germany",404,100359,"ёхэ-фхъ"
2013,"October 2013","Exports","Poland",404,1396800,"ёхэ-фхъ"
2013,"October 2013","Exports","Estonia",404,377000,"ёхэ-фхъ"
2013,"October 2013","Exports","Belgium",404,35000,"ёхэ-фхъ"
2013,"October 2013","Exports","Belarus",404,10744961,"ёхэ-фхъ"
2013,"October 2013","Exports","United States of America",404,NA,"ёхэ-фхъ"
2014,"October 2014","Exports","Finland",404,3897,"ёхэ-фхъ"
2014,"October 2014","Exports","Switzerland",404,46800,"ёхэ-фхъ"
2014,"October 2014","Imports","Kazakhstan",404,113176,"ёхэ-фхъ"
2014,"October 2014","Exports","EU-28",404,47244,"ёхэ-фхъ"
2014,"October 2014","Exports","Argentina",404,1081500,"ёхэ-фхъ"
2014,"October 2014","Exports","Uruguay",404,200000,"ёхэ-фхъ"
2014,"October 2014","Exports","Belarus",404,12330250,"ёхэ-фхъ"
2014,"October 2014","Imports","Belarus",404,219577,"ёхэ-фхъ"
2014,"October 2014","Exports","Germany",404,43434,"ёхэ-фхъ"
2015,"October 2015","Exports","Netherlands",404,24782,"ёхэ-фхъ"
2015,"October 2015","Exports","Germany",404,810,"ёхэ-фхъ"
2015,"October 2015","Imports","Kazakhstan",404,43892,"ёхэ-фхъ"
2015,"October 2015","Exports","Hungary",404,1000,"ёхэ-фхъ"
2015,"October 2015","Exports","Switzerland",404,50000,"ёхэ-фхъ"
2015,"October 2015","Exports","Argentina",404,971950,"ёхэ-фхъ"
2015,"October 2015","Exports","Estonia",404,5,"ёхэ-фхъ"
2015,"October 2015","Exports","EU-28",404,26565,"ёхэ-фхъ"
2015,"October 2015","Imports","Belarus",404,273960,"ёхэ-фхъ"
2015,"October 2015","Exports","Belarus",404,13276568,"ёхэ-фхъ"
2016,"October 2016","Exports","EU-28",404,8767,"ёхэ-фхъ"
2016,"October 2016","Exports","Germany",404,193,"ёхэ-фхъ"
2016,"October 2016","Imports","Georgia",404,3743,"ёхэ-фхъ"
2016,"October 2016","Exports","Kazakhstan",404,94148,"ёхэ-фхъ"
2016,"October 2016","Imports","Kazakhstan",404,941189,"ёхэ-фхъ"
2016,"October 2016","Imports","Armenia",404,7309,"ёхэ-фхъ"
2016,"October 2016","Imports","Azerbaijan",404,998,"ёхэ-фхъ"
2016,"October 2016","Exports","New Zealand",404,270972,"ёхэ-фхъ"
2016,"October 2016","Exports","Chile",404,25000,"ёхэ-фхъ"
2016,"October 2016","Imports","Rep. of Moldova",404,2192,"ёхэ-фхъ"
2016,"October 2016","Imports","Mongolia",404,18500,"ёхэ-фхъ"
2016,"October 2016","Exports","Switzerland",404,90001,"ёхэ-фхъ"
2016,"October 2016","Exports","Argentina",404,420660,"ёхэ-фхъ"
2016,"October 2016","Exports","Finland",404,8574,"ёхэ-фхъ"
2016,"October 2016","Imports","Belarus",404,221939,"ёхэ-фхъ"
2016,"October 2016","Exports","Belarus",404,8505463,"ёхэ-фхъ"
2017,"October 2017","Exports","Poland",404,24,"ёхэ-фхъ"
2017,"October 2017","Imports","Armenia",404,23473,"ёхэ-фхъ"
2017,"October 2017","Exports","EU-28",404,57194,"ёхэ-фхъ"
2017,"October 2017","Exports","Argentina",404,578200,"ёхэ-фхъ"
2017,"October 2017","Imports","Georgia",404,4466,"ёхэ-фхъ"
2017,"October 2017","Exports","Belarus",404,9242013,"ёхэ-фхъ"
2017,"October 2017","Imports","Belarus",404,209763,"ёхэ-фхъ"
2017,"October 2017","Exports","Switzerland",404,117000,"ёхэ-фхъ"
2017,"October 2017","Exports","Turkey",404,50000,"ёхэ-фхъ"
2017,"October 2017","Imports","Azerbaijan",404,1426,"ёхэ-фхъ"
2017,"October 2017","Imports","Kazakhstan",404,450694,"ёхэ-фхъ"
2017,"October 2017","Imports","Mongolia",404,1582,"ёхэ-фхъ"
2017,"October 2017","Exports","United Kingdom",404,10520,"ёхэ-фхъ"
2017,"October 2017","Exports","Finland",404,46650,"ёхэ-фхъ"
2018,"October 2018","Exports","Germany",404,451,"ёхэ-фхъ"
2018,"October 2018","Imports","Germany",404,5,"ёхэ-фхъ"
2018,"October 2018","Exports","Argentina",404,229500,"ёхэ-фхъ"
2018,"October 2018","Exports","Poland",404,2322,"ёхэ-фхъ"
2018,"October 2018","Exports","EU-28",404,138494,"ёхэ-фхъ"
2018,"October 2018","Imports","EU-28",404,5,"ёхэ-фхъ"
2018,"October 2018","Imports","Kyrgyzstan",404,8000,"ёхэ-фхъ"
2018,"October 2018","Exports","Kyrgyzstan",404,100000,"ёхэ-фхъ"
2018,"October 2018","Imports","Belarus",404,182837,"ёхэ-фхъ"
2018,"October 2018","Imports","Georgia",404,5572,"ёхэ-фхъ"
2018,"October 2018","Imports","Azerbaijan",404,242,"ёхэ-фхъ"
2018,"October 2018","Exports","Finland",404,135721,"ёхэ-фхъ"
2018,"October 2018","Exports","Switzerland",404,104000,"ёхэ-фхъ"
2018,"October 2018","Exports","Belarus",404,2932449,"ёхэ-фхъ"
2018,"October 2018","Imports","Kazakhstan",404,798,"ёхэ-фхъ"
2018,"October 2018","Imports","Armenia",404,9187,"ёхэ-фхъ"
2018,"October 2018","Exports","United States of America",404,16558,"ёхэ-фхъ"
2019,"October 2019","Exports","Switzerland",404,61200,"ёхэ-фхъ"
2019,"October 2019","Imports","Mongolia",404,3146,"ёхэ-фхъ"
2019,"October 2019","Imports","Rep. of Moldova",404,10368,"ёхэ-фхъ"
2019,"October 2019","Exports","Germany",404,1986,"ёхэ-фхъ"
2019,"October 2019","Exports","Denmark",404,39643,"ёхэ-фхъ"
2019,"October 2019","Imports","Armenia",404,9899,"ёхэ-фхъ"
2019,"October 2019","Imports","Azerbaijan",404,8484,"ёхэ-фхъ"
2019,"October 2019","Exports","Belarus",404,6518710,"ёхэ-фхъ"
2019,"October 2019","Exports","EU-28",404,174962,"ёхэ-фхъ"
2019,"October 2019","Exports","United States of America",404,51,"ёхэ-фхъ"
2019,"October 2019","Imports","",404,15800,"ёхэ-фхъ"
2019,"October 2019","Imports","Georgia",404,8400,"ёхэ-фхъ"
2019,"October 2019","Exports","Argentina",404,615850,"ёхэ-фхъ"
2019,"October 2019","Exports","Finland",404,131756,"ёхэ-фхъ"
2019,"October 2019","Imports","Kazakhstan",404,524287,"ёхэ-фхъ"
2019,"October 2019","Imports","Belarus",404,92234,"ёхэ-фхъ"
2020,"October 2020","Exports","United States of America",404,60,"ёхэ-фхъ"
2020,"October 2020","Exports","Belarus",404,3940095,"ёхэ-фхъ"
2020,"October 2020","Imports","Azerbaijan",404,4522,"ёхэ-фхъ"
2020,"October 2020","Exports","Poland",404,5292,"ёхэ-фхъ"
2020,"October 2020","Exports","Switzerland",404,40000,"ёхэ-фхъ"
2020,"October 2020","Imports","Armenia",404,7307,"ёхэ-фхъ"
2020,"October 2020","Exports","Belgium",404,685,"ёхэ-фхъ"
2020,"October 2020","Imports","",404,126620,"ёхэ-фхъ"
2020,"October 2020","Exports","Finland",404,103586,"ёхэ-фхъ"
2020,"October 2020","Imports","Belarus",404,76218,"ёхэ-фхъ"
2020,"October 2020","Exports","EU-28",404,341084,"ёхэ-фхъ"
2020,"October 2020","Exports","Lithuania",404,160,"ёхэ-фхъ"
2010,"October 2010","Exports","Luxembourg",405,600,"ёхэ-фхъ"
2010,"October 2010","Exports","Sweden",405,18700,"ёхэ-фхъ"
2010,"October 2010","Exports","Denmark",405,229900,"ёхэ-фхъ"
2010,"October 2010","Exports","Lithuania",405,40060,"ёхэ-фхъ"
2010,"October 2010","Exports","Australia",405,899,"ёхэ-фхъ"
2010,"October 2010","Exports","Argentina",405,625000,"ёхэ-фхъ"
2010,"October 2010","Exports","Italy",405,1700,"ёхэ-фхъ"
2010,"October 2010","Exports","Ireland",405,250000,"ёхэ-фхъ"
2010,"October 2010","Exports","EU-28",405,4775265,"ёхэ-фхъ"
2010,"October 2010","Exports","Czech Rep.",405,40000,"ёхэ-фхъ"
2010,"October 2010","Exports","France",405,622900,"ёхэ-фхъ"
2010,"October 2010","Exports","New Zealand",405,4150400,"ёхэ-фхъ"
2010,"October 2010","Exports","Estonia",405,284200,"ёхэ-фхъ"
2010,"October 2010","Exports","Finland",405,1178700,"ёхэ-фхъ"
2010,"October 2010","Exports","Malaysia",405,172832,"ёхэ-фхъ"
2010,"October 2010","Exports","Ukraine",405,40,"ёхэ-фхъ"
2010,"October 2010","Exports","Belgium",405,1228975,"ёхэ-фхъ"
2010,"October 2010","Exports","Austria",405,12800,"ёхэ-фхъ"
2010,"October 2010","Exports","Chile",405,75,"ёхэ-фхъ"
2010,"October 2010","Exports","Poland",405,331100,"ёхэ-фхъ"
2010,"October 2010","Exports","Uruguay",405,375000,"ёхэ-фхъ"
2010,"October 2010","Exports","Germany",405,355627,"ёхэ-фхъ"
2010,"October 2010","Imports","Kazakhstan",405,246861,"ёхэ-фхъ"
2010,"October 2010","Exports","Latvia",405,20000,"ёхэ-фхъ"
2011,"October 2011","Imports","Belarus",405,40740,"ёхэ-фхъ"
2011,"October 2011","Exports","Chile",405,25,"ёхэ-фхъ"
2011,"October 2011","Exports","India",405,768,"ёхэ-фхъ"
2011,"October 2011","Exports","Belarus",405,1703325,"ёхэ-фхъ"
2011,"October 2011","Exports","Italy",405,3400,"ёхэ-фхъ"
2011,"October 2011","Exports","New Zealand",405,3873568,"ёхэ-фхъ"
2011,"October 2011","Exports","France",405,547700,"ёхэ-фхъ"
2011,"October 2011","Exports","Denmark",405,236600,"ёхэ-фхъ"
2011,"October 2011","Exports","Poland",405,236903,"ёхэ-фхъ"
2011,"October 2011","Exports","Finland",405,1110800,"ёхэ-фхъ"
2011,"October 2011","Exports","Estonia",405,15600,"ёхэ-фхъ"
2011,"October 2011","Imports","Kyrgyzstan",405,19494,"ёхэ-фхъ"
2011,"October 2011","Exports","EU-28",405,2328820,"ёхэ-фхъ"
2011,"October 2011","Imports","Kazakhstan",405,222100,"ёхэ-фхъ"
2011,"October 2011","Exports","Ukraine",405,3,"ёхэ-фхъ"
2011,"October 2011","Exports","Latvia",405,602,"ёхэ-фхъ"
2011,"October 2011","Exports","Belgium",405,17850,"ёхэ-фхъ"
2011,"October 2011","Imports","Armenia",405,4190,"ёхэ-фхъ"
2011,"October 2011","Exports","Germany",405,55563,"ёхэ-фхъ"
2011,"October 2011","Exports","Lithuania",405,13184,"ёхэ-фхъ"
2011,"October 2011","Exports","Luxembourg",405,600,"ёхэ-фхъ"
2011,"October 2011","Imports","Georgia",405,5400,"ёхэ-фхъ"
2011,"October 2011","Exports","Australia",405,319550,"ёхэ-фхъ"
2011,"October 2011","Exports","Uruguay",405,1541000,"ёхэ-фхъ"
2011,"October 2011","Exports","Argentina",405,1163240,"ёхэ-фхъ"
2011,"October 2011","Exports","Netherlands",405,90000,"ёхэ-фхъ"
2012,"October 2012","Exports","Belgium",405,60000,"ёхэ-фхъ"
2012,"October 2012","Exports","France",405,591700,"ёхэ-фхъ"
2012,"October 2012","Exports","Italy",405,17600,"ёхэ-фхъ"
2012,"October 2012","Exports","New Zealand",405,2463291,"ёхэ-фхъ"
2012,"October 2012","Exports","Denmark",405,216800,"ёхэ-фхъ"
2012,"October 2012","Exports","Poland",405,53547,"ёхэ-фхъ"
2012,"October 2012","Exports","Estonia",405,1100,"ёхэ-фхъ"
2012,"October 2012","Exports","Czech Rep.",405,1200,"ёхэ-фхъ"
2012,"October 2012","Exports","Lithuania",405,42540,"ёхэ-фхъ"
2012,"October 2012","Exports","Ukraine",405,20099,"ёхэ-фхъ"
2012,"October 2012","Imports","Georgia",405,2048,"ёхэ-фхъ"
2012,"October 2012","Exports","Finland",405,1247000,"ёхэ-фхъ"
2012,"October 2012","Exports","EU-28",405,2437747,"ёхэ-фхъ"
2012,"October 2012","Imports","Kazakhstan",405,118900,"ёхэ-фхъ"
2012,"October 2012","Exports","Latvia",405,9747,"ёхэ-фхъ"
2012,"October 2012","Exports","Kazakhstan",405,22800,"ёхэ-фхъ"
2012,"October 2012","Exports","Kyrgyzstan",405,51,"ёхэ-фхъ"
2012,"October 2012","Exports","Germany",405,89756,"ёхэ-фхъ"
2012,"October 2012","Exports","Australia",405,595547,"ёхэ-фхъ"
2012,"October 2012","Exports","Netherlands",405,106930,"ёхэ-фхъ"
2012,"October 2012","Exports","Belarus",405,5434422,"ёхэ-фхъ"
2012,"October 2012","Imports","Armenia",405,70,"ёхэ-фхъ"
2012,"October 2012","Exports","Croatia",405,NA,"ёхэ-фхъ"
2012,"October 2012","Imports","Belarus",405,11794,"ёхэ-фхъ"
2012,"October 2012","Exports","Uruguay",405,2925000,"ёхэ-фхъ"
2012,"October 2012","Exports","Argentina",405,1131400,"ёхэ-фхъ"
2012,"October 2012","Imports","Kyrgyzstan",405,136670,"ёхэ-фхъ"
2013,"October 2013","Exports","Denmark",405,179500,"ёхэ-фхъ"
2013,"October 2013","Exports","Netherlands",405,556690,"ёхэ-фхъ"
2013,"October 2013","Imports","Lithuania",405,25511,"ёхэ-фхъ"
2013,"October 2013","Exports","Lithuania",405,32688,"ёхэ-фхъ"
2013,"October 2013","Exports","Czech Rep.",405,41149,"ёхэ-фхъ"
2013,"October 2013","Exports","Ireland",405,30704,"ёхэ-фхъ"
2013,"October 2013","Exports","EU-28",405,3767219,"ёхэ-фхъ"
2013,"October 2013","Imports","EU-28",405,25511,"ёхэ-фхъ"
2013,"October 2013","Exports","Italy",405,1100,"ёхэ-фхъ"
2013,"October 2013","Exports","France",405,782600,"ёхэ-фхъ"
2013,"October 2013","Exports","Belgium",405,64800,"ёхэ-фхъ"
2013,"October 2013","Exports","Ukraine",405,520037,"ёхэ-фхъ"
2013,"October 2013","Exports","Poland",405,178000,"ёхэ-фхъ"
2013,"October 2013","Exports","Austria",405,900,"ёхэ-фхъ"
2013,"October 2013","Exports","Armenia",405,16500,"ёхэ-фхъ"
2013,"October 2013","Exports","New Zealand",405,2074511,"ёхэ-фхъ"
2013,"October 2013","Imports","Armenia",405,35,"ёхэ-фхъ"
2013,"October 2013","Exports","Finland",405,1239500,"ёхэ-фхъ"
2013,"October 2013","Exports","Estonia",405,14800,"ёхэ-фхъ"
2013,"October 2013","Exports","Kyrgyzstan",405,7,"ёхэ-фхъ"
2013,"October 2013","Imports","Kyrgyzstan",405,79594,"ёхэ-фхъ"
2013,"October 2013","Imports","Kazakhstan",405,NA,"ёхэ-фхъ"
2013,"October 2013","Exports","Argentina",405,1131880,"ёхэ-фхъ"
2013,"October 2013","Imports","Russian Federation",405,40000,"ёхэ-фхъ"
2013,"October 2013","Exports","Chile",405,100000,"ёхэ-фхъ"
2013,"October 2013","Exports","United Kingdom",405,75000,"ёхэ-фхъ"
2013,"October 2013","Imports","Belarus",405,28511,"ёхэ-фхъ"
2013,"October 2013","Exports","Rep. of Moldova",405,60000,"ёхэ-фхъ"
2013,"October 2013","Exports","Belarus",405,5521121,"ёхэ-фхъ"
2013,"October 2013","Exports","Kazakhstan",405,NA,"ёхэ-фхъ"
2013,"October 2013","Exports","Latvia",405,391696,"ёхэ-фхъ"
2013,"October 2013","Exports","Australia",405,2416737,"ёхэ-фхъ"
2013,"October 2013","Exports","Germany",405,178000,"ёхэ-фхъ"
2013,"October 2013","Imports","Azerbaijan",405,119061,"ёхэ-фхъ"
2013,"October 2013","Re-imports","Russian Federation",405,40000,"ёхэ-фхъ"
2014,"October 2014","Imports","Georgia",405,686,"ёхэ-фхъ"
2014,"October 2014","Exports","Armenia",405,20000,"ёхэ-фхъ"
2014,"October 2014","Exports","Singapore",405,100800,"ёхэ-фхъ"
2014,"October 2014","Exports","New Zealand",405,1879699,"ёхэ-фхъ"
2014,"October 2014","Exports","Uruguay",405,2600000,"ёхэ-фхъ"
2014,"October 2014","Exports","Serbia",405,6,"ёхэ-фхъ"
2014,"October 2014","Exports","Brazil",405,262000,"ёхэ-фхъ"
2014,"October 2014","Exports","Belarus",405,5999719,"ёхэ-фхъ"
2014,"October 2014","Exports","Colombia",405,25000,"ёхэ-фхъ"
2014,"October 2014","Exports","Argentina",405,1446680,"ёхэ-фхъ"
2014,"October 2014","Imports","Kazakhstan",405,252579,"ёхэ-фхъ"
2014,"October 2014","Exports","Kazakhstan",405,6714,"ёхэ-фхъ"
2014,"October 2014","Exports","Chile",405,25000,"ёхэ-фхъ"
2014,"October 2014","Imports","Belarus",405,8291,"ёхэ-фхъ"
2015,"October 2015","Exports","Rep. of Moldova",405,220000,"ёхэ-фхъ"
2015,"October 2015","Exports","EU-28",405,109,"ёхэ-фхъ"
2015,"October 2015","Exports","Estonia",405,13,"ёхэ-фхъ"
2015,"October 2015","Exports","Turkey",405,92,"ёхэ-фхъ"
2015,"October 2015","Exports","Netherlands",405,3,"ёхэ-фхъ"
2015,"October 2015","Exports","Kazakhstan",405,545605,"ёхэ-фхъ"
2015,"October 2015","Imports","Kazakhstan",405,155190,"ёхэ-фхъ"
2015,"October 2015","Exports","Argentina",405,340720,"ёхэ-фхъ"
2015,"October 2015","Exports","New Zealand",405,1094024,"ёхэ-фхъ"
2015,"October 2015","Imports","Belarus",405,22994,"ёхэ-фхъ"
2015,"October 2015","Exports","Belarus",405,5622151,"ёхэ-фхъ"
2016,"October 2016","Exports","New Zealand",405,4769448,"ёхэ-фхъ"
2016,"October 2016","Exports","EU-28",405,760,"ёхэ-фхъ"
2016,"October 2016","Exports","Ukraine",405,40,"ёхэ-фхъ"
2016,"October 2016","Exports","Paraguay",405,50000,"ёхэ-фхъ"
2016,"October 2016","Exports","Finland",405,760,"ёхэ-фхъ"
2016,"October 2016","Imports","Armenia",405,6131,"ёхэ-фхъ"
2016,"October 2016","Exports","Rep. of Moldova",405,180000,"ёхэ-фхъ"
2016,"October 2016","Exports","Kazakhstan",405,48375,"ёхэ-фхъ"
2016,"October 2016","Imports","Kazakhstan",405,214999,"ёхэ-фхъ"
2016,"October 2016","Imports","Azerbaijan",405,45,"ёхэ-фхъ"
2016,"October 2016","Imports","Belarus",405,1179,"ёхэ-фхъ"
2016,"October 2016","Exports","Belarus",405,6688189,"ёхэ-фхъ"
2016,"October 2016","Imports","Mongolia",405,3022,"ёхэ-фхъ"
2016,"October 2016","Exports","Argentina",405,138400,"ёхэ-фхъ"
2016,"October 2016","Exports","Kyrgyzstan",405,645500,"ёхэ-фхъ"
2016,"October 2016","Exports","Azerbaijan",405,810,"ёхэ-фхъ"
2017,"October 2017","Exports","Switzerland",405,37,"ёхэ-фхъ"
2017,"October 2017","Exports","Ukraine",405,4,"ёхэ-фхъ"
2017,"October 2017","Imports","Mongolia",405,13569,"ёхэ-фхъ"
2017,"October 2017","Imports","Georgia",405,555,"ёхэ-фхъ"
2017,"October 2017","Exports","Colombia",405,75000,"ёхэ-фхъ"
2017,"October 2017","Imports","Belarus",405,276,"ёхэ-фхъ"
2017,"October 2017","Exports","Belarus",405,0,"ёхэ-фхъ"
2017,"October 2017","Exports","Kyrgyzstan",405,110000,"ёхэ-фхъ"
2017,"October 2017","Exports","Armenia",405,1076,"ёхэ-фхъ"
2017,"October 2017","Exports","New Zealand",405,1602500,"ёхэ-фхъ"
2017,"October 2017","Imports","Armenia",405,8778,"ёхэ-фхъ"
2017,"October 2017","Exports","Argentina",405,273360,"ёхэ-фхъ"
2017,"October 2017","Exports","Kazakhstan",405,17619,"ёхэ-фхъ"
2017,"October 2017","Imports","Kazakhstan",405,188455,"ёхэ-фхъ"
2017,"October 2017","Imports","Azerbaijan",405,120,"ёхэ-фхъ"
2018,"October 2018","Exports","India",405,6,"ёхэ-фхъ"
2018,"October 2018","Imports","Slovenia",405,13,"ёхэ-фхъ"
2018,"October 2018","Imports","United States of America",405,634,"ёхэ-фхъ"
2018,"October 2018","Exports","New Zealand",405,567375,"ёхэ-фхъ"
2018,"October 2018","Exports","Kyrgyzstan",405,237800,"ёхэ-фхъ"
2018,"October 2018","Imports","Belarus",405,2617,"ёхэ-фхъ"
2018,"October 2018","Imports","Kazakhstan",405,NA,"ёхэ-фхъ"
2018,"October 2018","Exports","Kazakhstan",405,NA,"ёхэ-фхъ"
2018,"October 2018","Exports","Ukraine",405,9,"ёхэ-фхъ"
2018,"October 2018","Imports","Armenia",405,15213,"ёхэ-фхъ"
2018,"October 2018","Imports","Georgia",405,674,"ёхэ-фхъ"
2018,"October 2018","Exports","Switzerland",405,100,"ёхэ-фхъ"
2018,"October 2018","Exports","Armenia",405,968,"ёхэ-фхъ"
2018,"October 2018","Imports","Mongolia",405,695,"ёхэ-фхъ"
2018,"October 2018","Imports","Azerbaijan",405,11565,"ёхэ-фхъ"
2018,"October 2018","Exports","Belarus",405,5316910,"ёхэ-фхъ"
2019,"October 2019","Exports","EU-28",405,1,"ёхэ-фхъ"
2019,"October 2019","Imports","Slovenia",405,40,"ёхэ-фхъ"
2019,"October 2019","Re-exports","Georgia",405,1,"ёхэ-фхъ"
2019,"October 2019","Exports","Georgia",405,1,"ёхэ-фхъ"
2019,"October 2019","Imports","Georgia",405,1,"ёхэ-фхъ"
2019,"October 2019","Exports","Armenia",405,4790,"ёхэ-фхъ"
2019,"October 2019","Exports","New Zealand",405,4880930,"ёхэ-фхъ"
2019,"October 2019","Imports","Armenia",405,4294,"ёхэ-фхъ"
2019,"October 2019","Exports","Belarus",405,4033089,"ёхэ-фхъ"
2019,"October 2019","Imports","Belarus",405,7985,"ёхэ-фхъ"
2019,"October 2019","Exports","Azerbaijan",405,116270,"ёхэ-фхъ"
2019,"October 2019","Imports","Azerbaijan",405,184,"ёхэ-фхъ"
2019,"October 2019","Exports","",405,38800,"ёхэ-фхъ"
2019,"October 2019","Exports","Finland",405,1,"ёхэ-фхъ"
2019,"October 2019","Exports","Rep. of Korea",405,10220,"ёхэ-фхъ"
2019,"October 2019","Exports","Kazakhstan",405,238480,"ёхэ-фхъ"
2019,"October 2019","Exports","Ukraine",405,3,"ёхэ-фхъ"
2019,"October 2019","Imports","Mongolia",405,325,"ёхэ-фхъ"
2019,"October 2019","Exports","Turkey",405,2165,"ёхэ-фхъ"
2019,"October 2019","Imports","Kazakhstan",405,168725,"ёхэ-фхъ"
2019,"October 2019","Imports","",405,520,"ёхэ-фхъ"
2019,"October 2019","Exports","Argentina",405,1877110,"ёхэ-фхъ"
2020,"October 2020","Exports","Finland",405,69,"ёхэ-фхъ"
2020,"October 2020","Imports","Israel",405,4991,"ёхэ-фхъ"
2020,"October 2020","Imports","Slovenia",405,44,"ёхэ-фхъ"
2020,"October 2020","Imports","Czech Rep.",405,82,"ёхэ-фхъ"
2020,"October 2020","Imports","",405,20150,"ёхэ-фхъ"
2020,"October 2020","Imports","Kyrgyzstan",405,2892,"ёхэ-фхъ"
2020,"October 2020","Exports","Kyrgyzstan",405,30000,"ёхэ-фхъ"
2020,"October 2020","Exports","Armenia",405,4578,"ёхэ-фхъ"
2020,"October 2020","Exports","Switzerland",405,66,"ёхэ-фхъ"
2020,"October 2020","Imports","Armenia",405,59533,"ёхэ-фхъ"
2020,"October 2020","Imports","Azerbaijan",405,1118,"ёхэ-фхъ"
2020,"October 2020","Exports","New Zealand",405,2276155,"ёхэ-фхъ"
